id,desc,pad2,pad1,pad0,name,dmg_range,item_damage_modifier,stat_socket_mul_1,stat_socket_mul_2,stat_socket_mul_3,stat_socket_mul_4,stat_socket_mul_5,stat_socket_mul_6,stat_socket_mul_7,stat_socket_mul_8,stat_socket_mul_9,stat_socket_mul_10,stat_alloc_1,stat_alloc_2,stat_alloc_3,stat_alloc_4,stat_alloc_5,stat_alloc_6,stat_alloc_7,stat_alloc_8,stat_alloc_9,stat_alloc_10,flags_1,flags_2,flags_3,flags_4,faction_conv_id,gem_props,socket_bonus,rand_suffix,rand_prop,delay,scale_stat_dist,ilevel,class_mask,damage_type,stat_type_1,stat_type_2,stat_type_3,stat_type_4,stat_type_5,stat_type_6,stat_type_7,stat_type_8,stat_type_9,stat_type_10,inv_type,quality
163357,,,,,Honorbound Artificer's Cloak,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4000,3000,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,71,32,36,-1,-1,-1,-1,-1,-1,16,2
163358,,,,,Honorbound Artificer's Greatcloak,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,3800,3200,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,71,49,36,-1,-1,-1,-1,-1,-1,16,2
163359,,,,,Warfront Gear Cape,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4200,2800,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,71,40,36,-1,-1,-1,-1,-1,-1,16,2
163360,,,,,Honorbound Outrider's Drape,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4200,2800,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,71,36,32,-1,-1,-1,-1,-1,-1,16,2
163361,,,,,Honorbound Outrider's Greatcloak,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4000,3000,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,71,32,36,-1,-1,-1,-1,-1,-1,16,2
163362,,,,,Honorbound Outrider's Cloak,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,3800,3200,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,71,49,36,-1,-1,-1,-1,-1,-1,16,2
163363,,,,,Warfront Gear Cape,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4200,2800,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,71,40,36,-1,-1,-1,-1,-1,-1,16,2
163364,,,,,Warfront Gear Cloak,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4200,2800,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,71,36,32,-1,-1,-1,-1,-1,-1,16,2
163365,,,,,Honorbound Vanguard's Greatcloak,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4000,3000,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,71,32,36,-1,-1,-1,-1,-1,-1,16,2
163366,,,,,Honorbound Vanguard's Cloak,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,3800,3200,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,71,49,36,-1,-1,-1,-1,-1,-1,16,2
163367,,,,,Honorbound Vanguard's Long Cloak,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4200,2800,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,71,40,36,-1,-1,-1,-1,-1,-1,16,2
163368,,,,,Honorbound Centurion's Long Cloak,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4200,2800,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,71,36,32,-1,-1,-1,-1,-1,-1,16,2
163369,,,,,Honorbound Centurion's Greatcloak,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4000,3000,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,71,32,36,-1,-1,-1,-1,-1,-1,16,2
163370,,,,,Warfront Gear Drape,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,3800,3200,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,71,49,36,-1,-1,-1,-1,-1,-1,16,2
163371,,,,,Honorbound Centurion's Cloak,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4200,2800,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,71,40,36,-1,-1,-1,-1,-1,-1,16,2
163377,,,,,7th Legionnaire's Leather Mantle,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4000,3000,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,49,32,-1,-1,-1,-1,-1,-1,3,2
163378,,,,,7th Legionnaire's Shoulderpads,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4000,3000,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,49,32,-1,-1,-1,-1,-1,-1,3,2
163379,,,,,7th Legionnaire's Pants,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,3800,3200,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,36,49,-1,-1,-1,-1,-1,-1,7,2
163380,,,,,7th Legionnaire's Visage,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4200,2800,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,49,36,-1,-1,-1,-1,-1,-1,1,2
163381,,,,,7th Legionnaire's Mask,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4200,2800,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,49,36,-1,-1,-1,-1,-1,-1,1,2
163382,,,,,7th Legionnaire's Tunic,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4200,2800,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,36,40,-1,-1,-1,-1,-1,-1,5,2
163383,,,,,7th Legionnaire's Boots,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,3800,3200,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,49,40,-1,-1,-1,-1,-1,-1,8,2
163384,,,,,7th Legionnaire's Buckle,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4200,2800,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,36,40,-1,-1,-1,-1,-1,-1,6,2
163385,,,,,7th Legionnaire's Belt,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4200,2800,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,36,40,-1,-1,-1,-1,-1,-1,6,2
163389,,,,,7th Legionnaire's Monnion,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,3800,3200,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,49,40,-1,-1,-1,-1,-1,-1,3,2
163390,,,,,7th Legionnaire's Spaulders,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,3800,3200,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,49,40,-1,-1,-1,-1,-1,-1,3,2
163392,,,,,7th Legionnaire's Vestments,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4000,3000,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,36,32,-1,-1,-1,-1,-1,-1,20,2
163393,,,,,7th Legionnaire's Raiment,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4000,3000,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,36,32,-1,-1,-1,-1,-1,-1,20,2
163394,,,,,7th Legionnaire's Helm,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4000,3000,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,49,32,-1,-1,-1,-1,-1,-1,1,2
163396,,,,,7th Legionnaire's Skullcap,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4000,3000,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,49,32,-1,-1,-1,-1,-1,-1,1,2
163397,,,,,7th Legionnaire's Handguards,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,3800,3200,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,36,49,-1,-1,-1,-1,-1,-1,10,2
163398,,,,,7th Legionnaire's Chainmail,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4000,3000,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,36,32,-1,-1,-1,-1,-1,-1,5,2
163400,,,,,7th Legionnaire's Sabatons,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4200,2800,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,49,36,-1,-1,-1,-1,-1,-1,8,2
163401,,,,,7th Legionnaire's Cincture,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4000,3000,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,36,32,-1,-1,-1,-1,-1,-1,6,2
163402,,,,,7th Legionnaire's Chain Belt,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4000,3000,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,36,32,-1,-1,-1,-1,-1,-1,6,2
163403,,,,,7th Legionnaire's Armguards,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4200,2800,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,74,36,40,-1,-1,-1,-1,-1,-1,9,2
163404,,,,,7th Legionnaire's Vambraces,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4200,2800,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,74,36,40,-1,-1,-1,-1,-1,-1,9,2
163405,,,,,7th Legionnaire's Shoulderplates,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,3800,3200,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,74,36,49,-1,-1,-1,-1,-1,-1,3,2
163406,,,,,7th Legionnaire's Pauldrons,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,3800,3200,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,74,36,49,-1,-1,-1,-1,-1,-1,3,2
163408,,,,,7th Legionnaire's Legplates,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4200,2800,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,74,49,36,-1,-1,-1,-1,-1,-1,7,2
163409,,,,,7th Legionnaire's Legguards,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4200,2800,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,74,49,36,-1,-1,-1,-1,-1,-1,7,2
163413,,,,,7th Legionnaire's Strikers,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,3800,3200,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,74,49,40,-1,-1,-1,-1,-1,-1,10,2
163414,,,,,7th Legionnaire's Gauntlets,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,3800,3200,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,74,49,40,-1,-1,-1,-1,-1,-1,10,2
163415,,,,,7th Legionnaire's Iron Cloak,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4200,2800,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,71,40,36,-1,-1,-1,-1,-1,-1,16,2
163416,,,,,7th Legionnaire's Drape,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4200,2800,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,71,40,36,-1,-1,-1,-1,-1,-1,16,2
163418,,,,,7th Legionnaire's Chestguard,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4000,3000,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,74,49,32,-1,-1,-1,-1,-1,-1,5,2
163419,,,,,7th Legionnaire's Breastplate,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4000,3000,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,74,49,32,-1,-1,-1,-1,-1,-1,5,2
163420,,,,,7th Legionnaire's Stompers,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4200,2800,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,74,36,40,-1,-1,-1,-1,-1,-1,8,2
163421,,,,,7th Legionnaire's Greaves,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4200,2800,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,74,36,40,-1,-1,-1,-1,-1,-1,8,2
163422,,,,,7th Legionnaire's Greatbelt,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4000,3000,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,74,49,32,-1,-1,-1,-1,-1,-1,6,2
163423,,,,,7th Legionnaire's Girdle,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4000,3000,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,74,49,32,-1,-1,-1,-1,-1,-1,6,2
163424,,,,,Honorbound Artificer's Amice,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4200,2800,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,5,40,36,-1,-1,-1,-1,-1,-1,3,2
163425,,,,,Honorbound Artificer's Mantle,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4200,2800,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,5,40,36,-1,-1,-1,-1,-1,-1,3,2
163426,,,,,Honorbound Artificer's Guise,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,3800,3200,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,5,40,49,-1,-1,-1,-1,-1,-1,1,2
163427,,,,,Honorbound Artificer's Skullcap,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,3800,3200,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,5,40,49,-1,-1,-1,-1,-1,-1,1,2
163428,,,,,Honorbound Artificer's Mitts,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4200,2800,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,5,32,40,-1,-1,-1,-1,-1,-1,10,2
163429,,,,,Honorbound Artificer's Wrap,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,3800,3200,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,5,32,49,-1,-1,-1,-1,-1,-1,20,2
163430,,,,,Honorbound Artificer's Cord,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,3800,3200,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,5,32,49,-1,-1,-1,-1,-1,-1,6,2
163431,,,,,Honorbound Artificer's Sash,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,3800,3200,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,5,32,49,-1,-1,-1,-1,-1,-1,6,2
163432,,,,,Honorbound Outrider's Shoulderguards,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,3800,3200,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,40,32,-1,-1,-1,-1,-1,-1,3,2
163433,,,,,Honorbound Outrider's Mantle,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,3800,3200,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,40,32,-1,-1,-1,-1,-1,-1,3,2
163434,,,,,Honorbound Outrider's Vestments,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4000,3000,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,32,40,-1,-1,-1,-1,-1,-1,20,2
163435,,,,,Honorbound Outrider's Headpiece,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4000,3000,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,40,36,-1,-1,-1,-1,-1,-1,1,2
163436,,,,,Honorbound Outrider's Faceguard,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4000,3000,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,40,36,-1,-1,-1,-1,-1,-1,1,2
163437,,,,,Honorbound Outrider's Gloves,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,3800,3200,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,32,36,-1,-1,-1,-1,-1,-1,10,2
163438,,,,,Honorbound Outrider's Boots,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4200,2800,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,40,49,-1,-1,-1,-1,-1,-1,8,2
163439,,,,,Honorbound Outrider's Buckle,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4000,3000,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,32,40,-1,-1,-1,-1,-1,-1,6,2
163440,,,,,Honorbound Outrider's Belt,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4000,3000,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,32,40,-1,-1,-1,-1,-1,-1,6,2
163441,,,,,Honorbound Vanguard's Shoulderguards,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4200,2800,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,40,49,-1,-1,-1,-1,-1,-1,3,2
163442,,,,,Honorbound Vanguard's Pauldrons,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4200,2800,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,40,49,-1,-1,-1,-1,-1,-1,3,2
163443,,,,,Honorbound Vanguard's Raiment,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,3800,3200,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,32,36,-1,-1,-1,-1,-1,-1,20,2
163444,,,,,Honorbound Vanguard's Vestments,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,3800,3200,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,32,36,-1,-1,-1,-1,-1,-1,20,2
163445,,,,,Honorbound Vanguard's Leggings,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4000,3000,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,32,40,-1,-1,-1,-1,-1,-1,7,2
163446,,,,,Honorbound Vanguard's Skullguard,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,3800,3200,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,40,32,-1,-1,-1,-1,-1,-1,1,2
163447,,,,,Honorbound Vanguard's Helm,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,3800,3200,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,40,32,-1,-1,-1,-1,-1,-1,1,2
163448,,,,,Honorbound Vanguard's Handguards,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4200,2800,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,32,49,-1,-1,-1,-1,-1,-1,10,2
163449,,,,,Honorbound Vanguard's Sabatons,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4000,3000,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,40,36,-1,-1,-1,-1,-1,-1,8,2
163450,,,,,Honorbound Vanguard's Cincture,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,3800,3200,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,32,36,-1,-1,-1,-1,-1,-1,6,2
163451,,,,,Honorbound Vanguard's Clasp,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,3800,3200,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,32,36,-1,-1,-1,-1,-1,-1,6,2
163452,,,,,Honorbound Vanguard's Chain Belt,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,3800,3200,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,73,32,36,-1,-1,-1,-1,-1,-1,6,2
163453,,,,,Honorbound Centurion's Shoulderplates,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7889,5259,4200,2800,0,0,0,0,0,0,0,8192,0,32,0,0,0,0,0,0,0,280,65535,0,7,74,32,49,-1,-1,-1,-1,-1,-1,3,2
